ID,Cluster
1399,1
1400,1
1401,0
1402,1
1403,0
1404,1
1405,1
1406,0
1407,1
1408,0
1409,4
1410,4
1411,1
1412,1
1413,1
1414,0
1415,1
1416,1
1417,0
1418,1
1419,1
1420,1
1421,1
1422,0
1423,1
1424,1
1425,0
1426,1
1427,4
1428,1
1429,4
1430,1
1431,1
1432,1
1433,1
1434,1
1435,1
1436,0
1437,1
1438,0
1439,1
1440,4
1441,1
1442,1
1443,0
1444,0
1445,1
1446,1
1447,1
1448,0
1449,1
1450,1
1451,0
1452,1
1453,1
1454,1
1455,1
1456,1
1457,1
1458,0
1459,1
1460,1
1461,1
1462,4
1463,1
1464,1
1465,1
1466,1
1467,0
1468,1
1469,1
1470,1
1471,1
1472,1
1473,1
1474,1
1475,1
1476,1
1477,0
1478,1
1479,1
1480,0
1481,1
1482,1
1483,1
1484,1
1485,4
1486,1
1487,1
1488,1
1489,4
1490,1
1491,0
1492,1
1493,1
1494,1
1495,4
1496,1
1497,1
1498,0
1499,1
1500,0
1501,1
1502,1
1503,1
1504,0
1505,1
1506,0
1507,0
1508,1
1509,0
1510,1
1511,4
1512,1
1513,0
1514,1
1515,1
1516,0
1517,1
1518,1
1519,1
1520,1
1521,0
1522,1
1523,1
1524,1
1525,1
1526,1
1527,1
1528,1
1529,1
1530,0
1531,1
1532,1
1533,4
1534,1
1535,1
1536,1
1537,1
1538,1
1539,1
1540,1
1541,1
1542,4
1543,1
1544,0
1545,0
1546,1
1547,1
1548,0
1549,1
1550,1
1551,1
1552,4
1553,1
1554,1
1555,1
1556,1
1557,1
1558,1
1559,1
1560,0
1561,4
1562,4
1563,1
1564,4
1565,1
1566,1
1567,1
1568,1
1569,1
1570,1
1571,0
1572,4
1573,1
1574,0
1575,1
1576,1
1577,1
1578,1
1579,1
1580,4
1581,4
1582,1
1583,0
1584,0
1585,0
1586,1
1587,1
1588,1
1589,1
1590,1
1591,0
1592,0
1593,0
1594,0
1595,1
1596,1
1597,1
1598,1
1599,1
1600,4
1601,1
1602,1
1603,4
1604,1
1605,1
1606,1
1607,1
1608,1
1609,1
1610,0
1611,1
1612,4
1613,1
1614,4
1615,4
1616,1
1617,1
1618,0
1619,1
1620,1
1621,4
1622,0
1623,1
1624,0
1625,1
1626,1
1627,1
1628,1
1629,1
1630,0
1631,1
1632,0
1633,0
1634,4
1635,1
1636,1
1637,1
1638,1
1639,1
1640,1
1641,1
1642,0
1643,4
1644,1
1645,0
1646,1
1647,0
1648,1
1649,1
1650,1
1651,1
1652,4
1653,1
1654,4
1655,0
1656,1
1657,0
1658,1
1659,1
1660,1
1661,1
1662,1
1663,1
1664,4
1665,1
1666,0
1667,4
1668,0
1669,1
1670,0
1671,1
1672,0
1673,1
1674,1
1675,1
1676,4
1677,1
1678,1
1679,0
1680,4
1681,0
1682,1
1683,1
1684,0
1685,0
1686,0
1687,1
1688,1
1689,1
1690,1
1691,1
1692,1
1693,4
1694,1
1695,1
1696,4
1697,1
1698,1
1699,1
1700,1
1701,0
1702,1
1703,1
1704,4
1705,1
1706,1
1707,1
1708,1
1709,1
1710,4
1711,1
1712,1
1713,1
1714,1
1715,4
1716,0
1717,0
1718,1
1719,0
1720,1
1721,1
1722,1
1723,1
1724,4
1725,0
1726,1
1727,1
1728,1
1729,1
1730,1
1731,1
1732,1
1733,1
1734,1
1735,0
1736,1
1737,1
1738,1
1739,1
1740,1
1741,1
1742,1
1743,0
1744,1
1745,1
1746,0
1747,0
1748,0
1749,0
1750,1
1751,1
1752,0
1753,1
1754,1
1755,1
1756,1
1757,0
1758,1
1759,4
1760,0
1761,1
1762,1
1763,1
1764,0
1765,1
1766,1
1767,1
1768,0
1769,0
1770,4
1771,0
1772,1
1773,1
1774,1
1775,1
1776,1
1777,1
1778,0
1779,0
1780,1
1781,1
1782,1
1783,1
1784,0
1785,0
1786,0
1787,0
1788,1
1789,1
1790,1
1791,1
1792,1
1793,1
1794,4
1795,0
1796,1
1797,1
1798,0
1799,0
1800,1
1801,0
1802,1
1803,1
1804,4
1805,1
1806,1
1807,1
1808,1
1809,1
1810,1
1811,4
1812,1
1813,1
1814,1
1815,0
1816,1
1817,4
1818,1
1819,1
1820,1
1821,4
1822,4
1823,1
1824,4
1825,0
1826,1
1827,0
1828,1
1829,4
1830,1
1831,4
1832,0
1833,1
1834,0
1835,1
1836,1
1837,0
1838,1
1839,4
1840,1
1841,1
1842,0
1843,0
1844,1
1845,4
1846,1
1847,1
1848,0
1849,1
1850,1
1851,1
1852,1
1853,4
1854,0
1855,4
1856,1
1857,0
1858,1
1859,1
1860,1
1861,1
1862,0
1863,1
1864,0
1865,1
1866,4
1867,1
1868,1
1869,1
1870,1
1871,1
1872,1
1873,1
1874,1
1875,4
1876,1
1877,1
1878,1
1879,0
1880,0
1881,0
1882,0
1883,1
1884,1
1885,1
1886,1
1887,1
1888,4
1889,1
1890,1
1891,1
1892,1
1893,1
1894,0
1895,1
1896,1
1897,1
1898,1
1899,1
1900,4
1901,1
1902,1
1903,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,0
1913,0
1914,1
1915,1
1916,1
1917,1
1918,1
1919,0
1920,0
1921,0
1922,0
1923,1
1924,1
1925,4
1926,0
1927,1
1928,1
1929,4
1930,1
1931,1
1932,1
1933,1
1934,0
1935,1
1936,0
1937,0
1938,4
1939,4
1940,0
1941,0
1942,1
1943,4
1944,0
1945,1
1946,0
1947,1
1948,1
1949,4
1950,0
1951,0
1952,0
1953,1
1954,1
1955,1
1956,0
1957,1
1958,1
1959,1
1960,0
1961,0
1962,1
1963,4
1964,1
1965,1
1966,0
1967,1
1968,1
1969,1
1970,1
1971,1
1972,1
1973,1
1974,0
1975,1
1976,1
1977,1
1978,4
1979,1
1980,0
1981,1
1982,1
1983,1
1984,1
1985,0
1986,0
1987,1
1988,1
1989,1
1990,1
1991,1
1992,1
1993,1
1994,1
1995,1
1996,1
1997,1
1998,4
1999,1
2000,0
2001,1
2002,1
2003,1
2004,1
2005,1
2006,1
2007,1
2008,1
2009,1
2010,1
2011,4
2012,1
2013,1
2014,4
2015,4
2016,1
2017,1
2018,1
2019,1
2020,1
2021,4
2022,1
2023,1
2024,1
2025,1
2026,1
2027,4
2028,1
2029,1
2030,1
2031,1
2032,1
2033,0
2034,1
2035,1
2036,4
2037,1
2038,1
2039,0
2040,1
2041,0
2042,1
2043,0
2044,1
2045,1
2046,1
2047,1
2048,1
2049,1
2050,1
2051,1
2052,1
2053,1
2054,1
2055,1
2056,1
2057,1
2058,1
2059,1
2060,0
2061,1
2062,1
2063,1
2064,0
2065,1
2066,0
2067,0
2068,1
2069,1
2070,1
2071,1
2072,1
2073,1
2074,1
2075,1
2076,1
2077,4
2078,1
2079,1
2080,1
2081,1
2082,1
2083,1
2084,1
2085,1
2086,0
2087,0
2088,0
2089,1
2090,1
2091,0
2092,1
2093,4
2094,1
2095,1
2096,1
2097,1
2098,4
2099,1
2100,1
2101,1
2102,1
2103,4
2104,1
2105,1
2106,4
2107,1
2108,0
2109,1
2110,1
2111,1
2112,1
2113,1
2114,1
2115,1
2116,1
2117,1
2118,4
2119,0
2120,1
2121,1
2122,0
2123,0
2124,1
2125,1
2126,1
2127,4
2128,1
2129,1
2130,0
2131,0
2132,1
2133,4
2134,1
2135,1
2136,0
2137,4
2138,1
2139,0
2140,1
2141,1
2142,1
2143,1
2144,0
2145,4
2146,4
2147,0
2148,1
2149,4
2150,1
2151,0
2152,4
2153,1
2154,1
2155,0
2156,1
2157,4
2158,1
2159,1
2160,0
2161,1
2162,1
2163,1
2164,1
2165,1
2166,1
2167,1
2168,1
2169,0
2170,0
2171,1
2172,4
2173,1
2174,1
2175,1
2176,4
2177,1
2178,1
2179,0
2180,0
2181,1
2182,1
2183,4
2184,4
2185,1
2186,1
2187,4
2188,1
2189,1
2190,4
2191,1
2192,1
2193,4
2194,0
2195,0
2196,1
2197,1
2198,1
2199,1
2200,4
2201,0
2202,1
2203,1
2204,0
2205,1
2206,1
2207,4
2208,1
2209,1
2210,1
2211,1
2212,0
2213,0
2214,1
2215,1
2216,1
2217,4
2218,1
2219,1
2220,1
2221,1
2222,1
2223,1
2224,0
2225,0
2226,0
2227,1
2228,0
2229,1
2230,1
2231,1
2232,4
2233,4
2234,1
2235,4
2236,0
2237,4
2238,1
2239,4
2240,1
2241,1
2242,0
2243,1
2244,4
2245,1
2246,1
2247,1
2248,1
2249,0
2250,1
2251,1
2252,4
2253,1
2254,1
2255,1
2256,1
2257,1
2258,1
2259,1
2260,1
2261,0
2262,4
2263,1
2264,1
2265,1
2266,4
2267,0
2268,0
2269,0
2270,1
2271,1
2272,1
2273,1
2274,0
2275,1
2276,1
2277,4
2278,4
2279,4
2280,1
2281,1
2282,1
2283,1
2284,4
2285,1
2286,1
2287,1
2288,1
2289,1
2290,1
2291,1
2292,1
2293,1
2294,1
2295,1
2296,4
2297,0
2298,1
2299,0
2300,1
2301,1
2302,1
2303,0
2304,1
2305,0
2306,1
2307,1
2308,1
2309,4
2310,4
2311,1
2312,1
2313,1
2314,0
2315,0
2316,1
2317,1
2318,1
2319,1
2320,1
2321,4
2322,1
2323,1
2324,0
2325,4
2326,0
2327,1
2328,1
2329,1
2330,4
2331,1
2332,1
2333,1
2334,0
2335,4
2336,1
2337,1
2338,1
2339,1
2340,1
2341,1
2342,0
2343,4
2344,1
2345,1
2346,1
2347,1
2348,4
2349,4
2350,1
2351,1
2352,1
2353,0
2354,0
2355,0
2356,0
2357,4
2358,1
2359,1
2360,1
2361,0
2362,1
2363,4
2364,1
2365,1
2366,0
2367,1
2368,0
2369,1
2370,1
2371,0
2372,1
2373,4
2374,4
2375,1
2376,1
2377,1
2378,1
2379,1
2380,1
2381,1
2382,1
2383,1
2384,1
2385,1
2386,1
2387,4
2388,1
2389,1
2390,1
2391,1
2392,1
2393,0
2394,0
2395,1
2396,4
2397,1
2398,1
2399,0
2400,0
2401,1
2402,1
2403,0
2404,0
2405,1
2406,1
2407,1
2408,1
2409,1
2410,1
2411,0
2412,1
2413,1
2414,1
2415,0
2416,1
2417,0
2418,0
2419,1
2420,1
2421,1
2422,4
2423,4
2424,0
2425,1
2426,0
2427,1
2428,1
2429,4
2430,1
2431,4
2432,1
2433,4
2434,1
2435,4
2436,1
2437,1
2438,1
2439,0
2440,1
2441,1
2442,1
2443,1
2444,4
2445,1
2446,0
2447,4
2448,1
2449,1
2450,1
2451,1
2452,1
2453,1
2454,0
2455,0
2456,1
2457,0
2458,1
2459,1
2460,1
2461,1
2462,1
2463,1
2464,4
2465,1
2466,1
2467,1
2468,4
2469,0
2470,1
2471,1
2472,1
2473,1
2474,1
2475,1
2476,1
2477,1
2478,1
2479,4
2480,4
2481,1
2482,1
2483,0
2484,0
2485,4
2486,1
2487,1
2488,1
2489,0
2490,1
2491,4
2492,1
2493,1
2494,4
2495,1
2496,0
2497,4
2498,0
2499,1
2500,1
2501,0
2502,1
2503,4
2504,1
2505,1
2506,1
2507,0
2508,1
2509,0
2510,0
2511,1
2512,1
2513,1
2514,1
2515,1
2516,1
2517,4
2518,1
2519,1
2520,0
2521,1
2522,1
2523,1
2524,0
2525,1
2526,0
2527,1
2528,0
2529,1
2530,1
2531,0
2532,0
2533,1
2534,1
2535,1
2536,1
2537,1
2538,0
2539,1
2540,0
2541,0
2542,0
2543,1
2544,1
2545,0
2546,1
2547,1
2548,1
2549,1
2550,1
2551,4
2552,1
2553,4
2554,4
2555,0
2556,1
2557,1
2558,0
2559,4
2560,0
2561,0
2562,0
2563,1
2564,4
2565,1
2566,1
2567,0
2568,1
2569,1
2570,1
2571,1
2572,1
2573,1
2574,1
2575,1
2576,1
2577,1
2578,1
2579,0
2580,0
2581,4
2582,1
2583,1
2584,1
2585,1
2586,0
2587,4
2588,4
2589,1
2590,1
2591,1
2592,1
2593,1
2594,1
2595,1
2596,1
2597,1
2598,0
2599,1
2600,0
2601,4
2602,0
2603,1
2604,1
2605,1
2606,1
2607,0
2608,0
2609,1
2610,4
2611,1
2612,4
2613,0
2614,1
2615,1
2616,4
2617,1
2618,4
2619,1
2620,1
2621,0
2622,1
2623,1
2624,1
2625,1
2626,4
2627,1
2628,0
2629,1
2630,1
2631,4
2632,1
2633,4
2634,1
2635,1
2636,1
2637,1
2638,1
2639,1
2640,1
2641,4
2642,1
2643,1
2644,1
2645,0
2646,1
2647,1
2648,1
2649,1
2650,1
2651,0
2652,1
2653,1
2654,0
2655,1
2656,1
2657,1
2658,1
2659,0
2660,0
2661,1
2662,1
2663,0
2664,0
2665,1
2666,1
2667,4
2668,0
2669,0
2670,0
2671,1
2672,1
2673,1
2674,4
2675,0
2676,4
2677,1
2678,0
2679,1
2680,1
2681,1
2682,4
2683,1
2684,4
2685,1
2686,4
2687,1
2688,1
2689,1
2690,1
2691,0
2692,1
2693,1
2694,1
2695,0
2696,0
2697,1
2698,1
2699,1
2700,1
2701,1
2702,4
2703,0
2704,1
2705,1
2706,4
2707,1
2708,1
2709,1
2710,1
2711,1
2712,1
2713,0
2714,1
2715,1
2716,4
2717,0
2718,1
2719,1
2720,1
2721,1
2722,1
2723,1
2724,1
2725,1
2726,1
2727,1
2728,0
2729,1
2730,1
2731,4
2732,1
2733,0
2734,1
2735,0
2736,1
2737,4
2738,1
2739,0
2740,1
2741,1
2742,1
2743,1
2744,4
2745,1
2746,1
2747,1
2748,1
2749,4
2750,1
2751,0
2752,1
2753,1
2754,1
2755,0
2756,1
2757,4
2758,0
2759,1
2760,1
2761,0
2762,4
2763,1
2764,1
2765,1
2766,4
2767,1
2768,1
2769,1
2770,0
2771,1
2772,1
2773,0
2774,1
2775,0
2776,1
2777,1
2778,1
2779,1
2780,1
2781,0
2782,1
2783,1
2784,1
2785,1
2786,1
2787,1
2788,1
2789,0
2790,4
2791,0
2792,4
2793,1
2794,1
2795,1
2796,1
2797,1
2798,1
2799,1
2800,1
2801,1
2802,0
2803,1
2804,1
2805,1
2806,4
2807,0
2808,1
2809,1
2810,1
2811,1
2812,4
2813,1
2814,1
2815,1
2816,0
2817,1
2818,1
2819,1
2820,1
2821,1
2822,0
2823,1
2824,1
2825,4
2826,1
2827,1
2828,0
2829,1
2830,1
2831,0
2832,0
2833,1
2834,0
2835,1
2836,1
2837,1
2838,4
2839,1
2840,1
2841,1
2842,1
2843,1
2844,4
2845,4
2846,1
2847,4
2848,1
2849,4
2850,4
2851,1
2852,1
2853,1
2854,1
2855,0
2856,1
2857,1
2858,1
2859,1
2860,4
2861,1
2862,0
2863,1
2864,1
2865,0
2866,0
2867,1
2868,1
2869,4
2870,1
2871,1
2872,1
2873,1
2874,1
2875,1
2876,1
2877,1
2878,1
2879,1
2880,4
2881,0
2882,1
2883,4
2884,1
2885,1
2886,1
2887,1
2888,1
2889,1
2890,1
2891,1
2892,1
2893,1
2894,0
2895,1
2896,4
2897,1
2898,1
2899,0
2900,1
2901,1
2902,1
2903,1
2904,1
2905,1
2906,1
2907,1
2908,1
2909,4
2910,1
2911,0
2912,0
2913,1
2914,1
2915,1
2916,1
2917,1
2918,4
2919,4
2920,4
2921,4
2922,4
2923,1
2924,1
2925,0
2926,1
2927,1
2928,4
2929,1
2930,0
2931,1
2932,1
2933,4
2934,0
2935,1
2936,1
2937,0
2938,0
2939,1
2940,1
2941,1
2942,1
2943,1
2944,1
2945,1
2946,0
2947,0
2948,1
2949,1
2950,1
2951,0
2952,1
2953,1
2954,1
2955,0
2956,1
2957,1
2958,0
2959,1
2960,4
2961,1
2962,0
2963,1
2964,0
2965,1
2966,1
2967,0
2968,1
2969,1
2970,1
2971,1
2972,1
2973,4
2974,0
2975,1
2976,1
2977,1
2978,1
2979,1
2980,1
2981,1
2982,1
2983,4
2984,1
2985,1
2986,4
2987,1
2988,4
2989,1
2990,0
2991,1
2992,1
2993,1
2994,0
2995,1
2996,4
2997,1
2998,4
2999,0
3000,0
3001,0
3002,1
3003,1
3004,1
3005,1
3006,1
3007,1
3008,1
3009,1
3010,1
3011,4
3012,1
3013,1
3014,0
3015,1
3016,1
3017,0
3018,4
3019,0
3020,1
3021,1
3022,0
3023,1
3024,1
3025,1
3026,0
3027,1
3028,1
3029,1
3030,1
3031,1
3032,0
3034,0
3035,1
3036,1
3037,1
3038,4
3039,4
3040,1
3041,1
3042,1
3043,1
3044,1
3045,1
3046,1
3047,1
3048,1
3049,0
3050,1
3051,1
3052,1
3053,1
3054,1
3055,1
3056,1
3057,1
3058,1
3059,1
3060,0
3061,1
3062,1
3063,1
3064,1
3065,1
3066,1
3067,1
3068,1
3069,4
3070,1
3071,0
3072,1
3073,1
3074,1
3075,0
3076,1
3077,1
3078,1
3079,1
3080,1
3081,1
3082,1
3083,1
3084,1
3085,1
3086,1
3087,0
3088,1
3089,0
3090,1
3091,1
3092,4
3093,1
3094,1
3095,1
3096,1
3097,1
3098,1
3099,1
3100,1
3101,1
3102,1
3103,1
3104,0
3105,1
3106,0
3107,1
3108,1
3109,1
3110,1
3111,0
3112,0
3113,0
3114,1
3115,4
3116,1
3117,0
3118,1
3119,1
3120,0
3121,0
3122,1
3123,1
3124,4
3125,1
3126,1
3127,1
3128,1
3129,1
3130,1
3131,1
3132,1
3133,1
3134,1
3135,1
3136,0
3137,1
3138,1
3139,0
3140,4
3141,1
3142,0
3143,1
3144,1
3145,1
3146,0
3147,1
3148,4
3149,1
3150,1
3151,1
3152,1
3153,1
3154,1
3155,0
3156,1
3157,0
3158,0
3159,1
3160,4
3161,4
3162,0
3163,1
3164,1
3165,1
3166,1
3167,0
3168,1
3169,1
3170,1
3171,1
3172,4
3173,1
3174,1
3175,1
3176,1
3177,1
3178,0
3179,0
3180,1
3181,4
3182,1
3183,1
3184,0
3185,1
3186,1
3187,1
3188,1
3189,1
3190,1
3191,0
3192,4
3193,0
3194,1
3195,1
3196,0
3197,4
3198,1
3199,1
3200,1
3201,0
3202,0
3203,1
3204,1
3205,1
